10	0.26803028773115
30	0.284741853714565
50	0.302933718422431
70	0.322772069340165
90	0.344445578266627
110	0.36816907813893
130	0.394188019875596
150	0.422783947794863
170	0.45428133882
190	0.489056320801368
210	0.527548065062925
230	0.570274123398438
250	0.617851814213027
270	0.671029281397112
290	0.730732723269373
310	0.798141968460726
330	0.87481839877524
350	0.962935504397725
370	1.06572616203487
390	1.18843577125732
410	1.3406439867144
430	1.54330430423747
450	1.86269130925321
470	2.51122542469442
490	2.52378428085536
510	1.89966767549431
530	1.60269872308811
550	1.41943415873877
570	1.28295825020846
590	1.17207750092157
610	1.07731990645263
630	0.993799374574956
650	0.91878812004801
670	0.850671465615574
690	0.788433554449314
710	0.731385912627073
730	0.679020117372253
750	0.630927802255234
770	0.586758031148242
790	0.546195351472722
810	0.508949051551204
830	0.474748259480159
850	0.4433399030849
870	0.414487925351533
890	0.387972931117041
910	0.363591874256112
930	0.341157626856496
950	0.320498390010343
970	0.301456960885356
990	0.283889892078491
